Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s)
313.5135135135135,6539.383382070117,1765.8547466232103,1765.8598409753324,-2.8966769246852406,5.381249443181157,5.3945444474633755
318.9189189189189,6523.578726255859,1794.8939912421915,1794.882071904563,-2.958840853892723,5.36914800861509,5.3710269328124
324.3243243243243,6507.448791327843,1823.869144638404,1823.8819049082686,-2.994521714408235,5.354987828042722,5.342159335992801
329.72972972972974,6491.091390485943,1852.7170209257445,1852.751601961333,-3.023448799256422,5.329813761036534,5.35304713574969
335.1351351351351,6474.492926095989,1881.6027699007643,1881.6283336913066,-3.1118088434229447,5.330757017615439,5.32965479940003
340.5405405405405,6457.606690717743,1910.333218376905,1910.3505523197332,-3.124766061313887,5.3119381519445374,5.326570707335614
345.94594594594594,6440.545758114079,1939.0323187983436,1939.0299441777283,-3.1923744441243946,5.305602361451381,5.308572375796109
351.3513513513513,6423.202031998523,1967.6147335672165,1967.663164466885,-3.204169209431166,5.291642004365229,5.269644127469449
356.7567567567568,6405.5010111327165,1996.1406393068905,1996.1144886400295,-3.2363255562330044,5.277782942755035,5.250119140616684
362.1621621621621,6387.6919441752325,2024.638450776668,2024.6182625761683,-3.3278357604054984,5.250020368328855,5.260746820710639
367.5675675675676,6369.504640991262,2053.006243248202,2052.9849481756787,-3.358979359286137,5.244995726908584,5.242830603265776
372.97297297297297,6351.099967257639,2081.2893985528563,2081.286951504907,-3.4171818626749513,5.235459430133133,5.216200293031682
378.3783783783784,6332.500025519481,2109.4874632400943,2109.4926922309664,-3.463744677556084,5.2009372398739195,5.20797988986531
383.78378378378375,6313.640498163653,2137.5927299142027,2137.642393789827,-3.5199024825848784,5.203963539162448,5.168203983811219
389.1891891891892,6294.435866414272,2165.627670548856,2165.6428813415578,-3.559693377925044,5.171248595395494,5.1713758348008065
394.5945945945946,6275.077197553021,2193.576372806797,2193.5670875383557,-3.5988382934600542,5.153554305121679,5.171352269772544
400.0,6255.399493829582,2221.4479293287486,2221.4298401859014,-3.649076167378883,5.131176075083697,5.143625888083935
405.4054054054054,6235.55771609275,2249.2059960640586,2249.1988203139254,-3.68764790150908,5.126144805456033,5.147172482678137
410.8108108108108,6215.416598818346,2276.866742290025,2276.916249636243,-3.760503577509783,5.123089554849846,5.110875740834714
416.2162162162162,6195.023747161307,2304.4838483920266,2304.5189293662625,-3.7870515160027693,5.094681110648137,5.093479197075185
421.6216216216216,6174.438354188721,2332.0351356897427,2332.0039805876304,-3.8403701817495257,5.080121580814128,5.075083500423662
427.02702702702703,6153.504073130633,2359.4070394786995,2359.4204747695203,-3.862527386191907,5.042624786437144,5.051572840940599
432.4324324324324,6132.474635663764,2386.747074840128,2386.7455900698114,-3.9183587498308516,5.0439049762526,5.045617597725067
437.8378378378378,6111.114481750179,2413.9787677637537,2413.989019600404,-3.9620652251558814,5.03343541501917,5.033430749939165
443.2432432432432,6089.553736394519,2441.089308060974,2441.0525670437346,-4.031872212287783,4.997698110884288,5.021757280094372
448.6486486486487,6067.642919240799,2468.1527424841333,2468.0803733755642,-4.065877701644245,4.993554816087499,4.996612227390428
454.05405405405406,6045.602471781462,2495.0776741131053,2495.0712553899543,-4.1050169550350555,4.963652045947894,4.973258169366364
459.4594594594594,6023.263105046757,2521.9262566178154,2521.86700567122,-4.1466475819946655,4.96591726713077,4.9450718836893754
464.8648648648648,6000.759803002462,2548.649028085093,2548.655706730693,-4.1868808425198525,4.926788439619204,4.934771713691413
470.2702702702703,5977.955272009396,2575.2777736678454,2575.2744002597956,-4.234778552890789,4.911959199618367,4.920006196148831
475.6756756756757,5954.895340899724,2601.7951035460756,2601.802301086921,-4.28069110325342,4.889146895322586,4.888706183476252
481.0810810810811,5931.650023930059,2628.2367598844644,2628.252772266453,-4.310473256230451,4.8736470416034985,4.875906528054994
486.48648648648646,5908.176037881606,2654.580380783061,2654.5719705949905,-4.366731598606043,4.859862311260007,4.856996189271958
491.8918918918919,5884.469187881131,2680.826909425296,2680.79908104665,-4.410098871990483,4.844119127491265,4.8390248373976075
497.2972972972973,5860.468788271467,2706.937872213796,2706.93266001487,-4.459933117938275,4.824325408939192,4.830390633235122
502.7027027027027,5836.262905703395,2732.9125208894607,2732.8866071694742,-4.4901623387029,4.7998599711126575,4.807415597824837
508.10810810810807,5811.869810367227,2758.841042458637,2758.8707435417496,-4.557100550462827,4.783885174566348,4.767411412306987
513.5135135135135,5787.181068683177,2784.593557005504,2784.6452423278,-4.602327879033509,4.75347181965608,4.769762117895651
518.918918918919,5762.344228069634,2810.317488048236,2810.3031100793028,-4.62441695701998,4.734934533730512,4.735832493365829
524.3243243243243,5737.21210544155,2835.7913310155263,2835.843455558049,-4.641590950126936,4.741192775122811,4.6990818964835634
529.7297297297297,5711.878870516241,2861.367017833606,2861.28174493842,-4.7102553328855,4.713438314185424,4.686444888787671
535.1351351351351,5686.314041999673,2886.6983037179803,2886.6943616467597,-4.743324532564971,4.676989416757205,4.678543320844899
540.5405405405405,5660.495976090322,2911.8840419792823,2911.9235671652455,-4.7963076958488955,4.649122422929016,4.65907388957704
545.9459459459459,5634.512016200196,2936.984338059299,2936.9391770193224,-4.824548620275893,4.624935607956269,4.649702872691449
551.3513513513514,5608.280439767258,2962.0701559698514,2961.9980810551347,-4.872887487462438,4.622059017640776,4.606010984721795
556.7567567567568,5581.81573649255,2986.9238214580478,2986.923261274046,-4.914348832354141,4.583021898612531,4.587109816374061
562.1621621621622,5555.149896077149,3011.6630332617024,3011.660008306688,-4.957684944864552,4.575633152820379,4.57840015677305
567.5675675675676,5528.241500671956,3036.3231285101024,3036.3356233805666,-5.003769722860339,4.569840107566024,4.554269620328709
572.9729729729729,5501.1560340374235,3060.852054970838,3060.866507627528,-5.037942283085684,4.525709812743798,4.533229899334531
578.3783783783783,5473.801346200551,3085.2052790923017,3085.2501987302117,-5.066757647950287,4.499551493230416,4.514846319062624
583.7837837837837,5446.270772292274,3109.4908064586125,3109.540870293141,-5.112551045866622,4.511582695721125,4.474594942836805
589.1891891891892,5418.493078600189,3133.690881654384,3133.704026790815,-5.1500162422466875,4.447963486317763,4.450543016848057
594.5945945945946,5390.514638661443,3157.7330839272777,3157.7225928703374,-5.186348187749312,4.4171944911203385,4.431516760148882
600.0,5362.309668740817,3181.6378330367097,3181.632633035217,-5.237237015404658,4.413809578893365,4.408085570840899
605.4054054054054,5333.903399682724,3205.440084988788,3205.4345328560753,-5.279509686825514,4.388417662736354,4.388399019669083
610.8108108108108,5305.3732585545,3229.085052723569,3229.073481586275,-5.307798694873602,4.375502941120768,4.364449276131227
616.2162162162163,5276.459430707076,3252.6288418536483,3252.6249027081403,-5.351370741627454,4.329345913226036,4.338961738732104
621.6216216216216,5247.444770949517,3276.0104874401677,3276.0027925921254,-5.385861475495371,4.320433788823645,4.322639725952915
627.027027027027,5218.184122231886,3299.3013718521356,3299.289699595417,-5.43366461278909,4.279620563227207,4.29228566761844
632.4324324324324,5188.715923024305,3322.396149046379,3322.3906972125983,-5.465167657892417,4.28105838723921,4.2750028876513975
637.8378378378378,5159.118913679253,3345.4252334654407,3345.3367499123533,-5.520877394466383,4.22967667600033,4.2413470659590065
643.2432432432432,5129.251677694943,3368.3312864754594,3368.311412344813,-5.538085080051126,4.220727413353381,4.2127514471097305
648.6486486486486,5099.190821177654,3391.1050049006017,3391.083553299387,-5.592576375567181,4.195261031403854,4.161598581134295
654.0540540540541,5068.859323050736,3413.7201766758562,3413.719250171655,-5.630721912296208,4.181282197445967,4.169002652203772
659.4594594594595,5038.49967245496,3436.1658605198113,3436.1573856711634,-5.6383262968977705,4.14987013448541,4.144223168315342
664.8648648648649,5007.704565957862,3458.436185216669,3458.471708676048,-5.699586064376261,4.129915891838959,4.11614058268677
670.2702702702702,4976.963457896385,3480.7309758200577,3480.6884800429657,-5.738182309028163,4.09838986111501,4.080449203381084
675.6756756756756,4945.894933141209,3502.7344246501066,3502.746262005429,-5.755569769689713,4.0622037647995635,4.0778969500233515
681.081081081081,4914.560769538319,3524.674390784715,3524.626882297118,-5.805839721291746,4.044122168724756,4.038671276272248
686.4864864864865,4883.149399546279,3546.4681958406463,3546.5008877299006,-5.852869001342092,4.027689701992302,4.031523769001981
691.8918918918919,4851.5227019279155,3568.118691905195,3568.132191725044,-5.877285075321796,3.9922070792638404,3.982250669289243
697.2972972972973,4819.657251897894,3589.6166874388514,3589.6360669066016,-5.902735941587386,3.962945954737545,3.965778249394395
702.7027027027027,4787.636827592627,3610.9954108170123,3610.988220819396,-5.943913055664605,3.955726065712212,3.9336563589082223
708.1081081081081,4755.463328487394,3632.2047466003837,3632.182852794819,-5.965037299360764,3.9127696666645626,3.9148897329004773
713.5135135135135,4722.993851543117,3653.3131096087877,3653.340658833198,-6.009201447744942,3.880666096680076,3.888357036437305
718.9189189189188,4690.458441998778,3674.2344252546286,3674.2367082982882,-6.0444517853719155,3.8581693350385087,3.860745068938421
724.3243243243243,4657.638126705134,3694.986678342424,3694.986601867903,-6.092653280678176,3.844972290479098,3.8312793303259087
729.7297297297297,4624.788215962878,3715.652016073884,3715.636056989457,-6.0856920936472125,3.813803563041179,3.796169056180967
735.1351351351351,4591.542505906034,3736.17173286702,3736.15293099123,-6.140391316431089,3.777424157958882,3.7816380010049744
740.5405405405405,4558.255751457989,3756.4726830342474,3756.4775025604667,-6.189376286606881,3.760421508063527,3.7492758075273285
745.9459459459459,4524.799146660832,3776.685451202544,3776.6260442546322,-6.206279384729617,3.717606544389198,3.731323130693128
751.3513513513514,4491.052063781675,3796.755201943244,3796.6896798520197,-6.253771541451861,3.711755644800961,3.7131631582136437
756.7567567567568,4457.2243724904865,3816.611660984552,3816.6257263840876,-6.280995634509254,3.67504069656511,3.6619556195132246
762.1621621621622,4423.202924986701,3836.4228130004294,3836.3821396751623,-6.323958788304564,3.63052165136283,3.6345479297200356
